Geneid	baseMean4µ8C	log2FoldChange4µ8C	lfcSE4µ8C	stat4µ8C	pvalue4µ8C	padj4µ8C	gene_name	baseMeanCov2	log2FoldChangeCov2	lfcSECov2	statCov2	pvalueCov2	padjCov2
ENSG00000173011	1245.1348679299251	0.512597336897503	0.10065108519171008	5.0928148059323854	3.527862594786747e-7	2.3465326059038705e-6	TADA2B	1245.1348679299251	0.48681939607585517	0.10204291066910796	4.77073216437791	1.8355748142013907e-6	9.086095330296884e-5
ENSG00000125089	431.667098186497	1.2332262822952331	0.2294641214318674	5.374375194692052	7.684869011844663e-8	5.676638712957801e-7	SH3TC1	431.667098186497	0.9969253624059781	0.23130794452422618	4.3099486464096115	1.632924609691804e-5	5.377306683115621e-4
ENSG00000137449	217.33133244759466	2.1308631045932027	0.2126368819391271	10.021135962684113	1.2308007694550335e-23	4.949161784957731e-22	CPEB2	217.33133244759466	0.9610762836180166	0.2201873951123286	4.3648106338136365	1.2723292942321884e-5	4.422616626751087e-4
ENSG00000170448	690.1378070639463	1.0315433940922063	0.13122097702994434	7.861116548894544	3.807243288197796e-15	6.970280841207156e-14	NFXL1	690.1378070639463	0.3746449922952575	0.1346864098895008	2.7816094630677517	0.005409008628114213	0.04294807764515864
ENSG00000135605	156.64607778065786	0.4979316807699889	0.18727111059427326	2.6588814430046726	0.007840054613699849	0.02157673566906245	TEC	156.64607778065786	0.527580390692362	0.19268037025618034	2.7381117754284547	0.006179306987310339	0.0468752278833697
ENSG00000109220	369.56724213777875	1.9603057968452837	0.12428394082981029	15.772800441930404	4.787890976621809e-56	1.0804999677445707e-53	CHIC2	369.56724213777875	0.3855282932011983	0.13507532564229605	2.8541725986443085	0.004314908160736411	0.03656218496762673
ENSG00000083896	2966.4207916255127	1.333585982806888	0.12219099730017881	10.913946299421328	9.886912360177072e-28	5.359288082295984e-26	YTHDC1	2966.4207916255127	0.4030587267415903	0.12320935804489748	3.2713320898459335	0.0010704213214046358	0.013235992339455584
ENSG00000018189	403.42030094623016	0.8791175340121338	0.15903376998487037	5.52786703161076	3.2414757451558646e-8	2.511859761032484e-7	RUFY3	403.42030094623016	0.41574017379366046	0.16324586242600028	2.546711859126699	0.010874318119095396	0.0689765142006854
ENSG00000118816	12990.512481122767	0.9046289618847514	0.12594496807013159	7.182732075337976	6.833193036013701e-13	9.564740328131582e-12	CCNI	12990.512481122767	0.4274772277851693	0.1261131369548165	3.389632817858815	6.998629659992131e-4	0.009619733316484792
ENSG00000163297	2803.326636385699	1.5229875986371277	0.2557927614428262	5.953990214760397	2.6168245595598792e-9	2.3583411556326934e-8	ANTXR2	2803.326636385699	0.6721311753831374	0.25624292301724416	2.623023369655776	0.008715329425911699	0.0593750796516162
ENSG00000152784	85.65832793157625	1.4525820099832525	0.27189994076615553	5.342340295809513	9.175419883724224e-8	6.692730413866919e-7	PRDM8	85.65832793157625	1.162854605385638	0.27963634668503434	4.158453002160723	3.204101361529707e-5	9.298432930806618e-4
ENSG00000185477	423.15287242893453	0.5777077099001148	0.18827782376182586	3.068378943188356	0.002152235087836594	0.006873477429977489	GPRIN3	423.15287242893453	0.48130030822989756	0.19065988685759166	2.5243920793333525	0.011589858467462803	0.07219775633136327
ENSG00000248161	16.036338943388348	2.284721841164837	0.4228649878174395	5.40295817101605	6.555075002433274e-8	4.879570473033129e-7	AC098487.1	16.036338943388348	1.193167763583839	0.4681561049784687	2.548653645430331	0.010813963987225643	0.06873304538325213
ENSG00000138802	1099.0109306048985	0.6592377574847974	0.1623207401082426	4.0613279427212365	4.8794372612266455e-5	2.22520839269609e-4	SEC24B	1099.0109306048985	0.4625814644596413	0.1635150721715638	2.8289836424026413	0.004669608560398062	0.03874908069058169
ENSG00000109445	726.3243112054266	0.4995625228993725	0.11493257447440866	4.3465703712275845	1.382826998210347e-5	7.030483193659777e-5	ZNF330	726.3243112054266	0.3463524856036554	0.11748376911292269	2.9480879632892045	0.0031974606862501974	0.029368573138182967
ENSG00000228981	42.61734585800429	0.627618577973413	0.2581259760387942	2.4314429241289806	0.015038817547789952	0.03793754863544229	AC097658.2	42.61734585800429	0.6768153757448059	0.2713775350143087	2.4939992756184477	0.012631280223309352	0.07657645111951143
ENSG00000154447	4149.113230670357	0.7064878388969175	0.08804096005345426	8.024535835001934	1.0191053837833417e-15	1.98402593906271e-14	SH3RF1	4149.113230670357	0.5757641066171174	0.08856296492972951	6.501183729270568	7.969043054387965e-11	1.4839496601992447e-8
ENSG00000039139	318.0140548677877	0.8316453281007233	0.24282517999385184	3.4248726928639774	6.150875679667772e-4	0.002231142636239666	DNAH5	318.0140548677877	0.7766090151622976	0.2449190960004296	3.1708798041657618	0.0015197801328512262	0.017301601774424222
ENSG00000168724	2819.941422196634	0.6409868655067475	0.12007290339392998	5.338314035797282	9.381486349974783e-8	6.834023455732619e-7	DNAJC21	2819.941422196634	0.3073023730940659	0.12083221637256607	2.5432155622019716	0.010983744385741439	0.0694734046428498
ENSG00000112972	18265.896983515948	0.5515153511956497	0.20631607027090537	2.673157502813411	0.007514096179412715	0.020780511579828888	HMGCS1	18265.896983515948	0.5351303053283929	0.20636120966027088	2.5931729427704426	0.009509493806723916	0.06322902771196254
ENSG00000095015	1505.4219119682589	0.8617068585767232	0.22081347195076068	3.902419770696218	9.52358097767458e-5	4.1025227289102255e-4	MAP3K1	1505.4219119682589	0.7846000702243084	0.22131319397226798	3.54520241717999	3.9231169060207363e-4	0.006229989303956991
ENSG00000214944	3470.5274910630824	0.40471261702261435	0.13188179601764413	3.0687526955461606	0.002149544515230612	0.006866867903920296	ARHGEF28	3470.5274910630824	0.4188077717110047	0.13225624038050948	3.1666390221441993	0.0015421161452842242	0.017459723119195775
ENSG00000145700	54.280313366966524	0.5929026496874484	0.25498128726044045	2.3252790667805034	0.02005704288214976	0.04867079633703147	ANKRD31	54.280313366966524	0.8087383006100569	0.26261142001712506	3.07960065315255	0.002072783179552895	0.0215288675262725
ENSG00000113319	2146.5788057798663	1.2540017417406406	0.19378101745289006	6.471231074248539	9.720764330934775e-11	1.062701057552909e-9	RASGRF2	2146.5788057798663	0.7972486242994736	0.19434986963339843	4.102130996039881	4.093623874083318e-5	0.0011273321239156913
ENSG00000113369	1076.1962140150908	3.5880704794788323	0.3538370281930456	10.140460702493977	3.653723358168963e-24	1.5304118520694087e-22	ARRDC3	1076.1962140150908	2.7414779894437484	0.3543783743359168	7.736019430026195	1.0257779259010012e-14	3.5656040704318805e-12
ENSG00000174136	1251.6640408414646	0.5271030478524931	0.15340277203886374	3.436072509295689	5.902129864429303e-4	0.0021539852158699415	RGMB	1251.6640408414646	0.44145585026811446	0.15439886743503384	2.8591909876143693	0.004247229903387699	0.03612570426796649
ENSG00000152503	55.59767468982622	1.243481479865911	0.2719682570941755	4.572156666927957	4.827297844955338e-6	2.6636856072612837e-5	TRIM36	55.59767468982622	0.9830942680935718	0.28423333926566113	3.4587577609068383	5.426727349654208e-4	0.007970410253830152
ENSG00000113070	767.1204730838377	2.4521975168713017	0.1116116834938899	21.970795888994413	5.479985728954392e-107	6.733075798975297e-104	HBEGF	767.1204730838377	0.7417127452702588	0.11731575363069242	6.322362703351463	2.57593870076175e-10	4.631360133024747e-8
ENSG00000256453	12.032170498055017	1.0239436879537596	0.44692435396419045	2.2910894849910157	0.021958238675874885	0.05258219142837528	DND1	12.032170498055017	1.373740798645084	0.4587865803769215	2.994291588730584	0.0027508291436284444	0.026577189292548566
ENSG00000287527	58.846887776779106	2.1863847585644542	0.5722884189178036	3.8204246081004123	1.3322212434387567e-4	5.580190344676428e-4	AC005753.3	58.846887776779106	1.3808594258509035	0.5798245160048884	2.3815126607017456	0.017241698070601923	0.0940143269633593
ENSG00000278925	18.801186310969445	2.264059165241147	0.585694513195815	3.8655973621596913	1.1081762941219171e-4	4.708631492949149e-4	AC005753.1	18.801186310969445	1.567464847943611	0.6057847143629311	2.587494881893848	0.009667663187239758	0.06372591132524412
ENSG00000187678	1148.644223669553	0.5688420024169415	0.2158167945197553	2.6357633736649313	0.008394824985022746	0.022881433247321056	SPRY4	1148.644223669553	0.9301085438992479	0.2161062777713126	4.303940419923871	1.6778680363849526e-5	5.513699963263325e-4
ENSG00000113580	2213.837317769617	1.5454546635864967	0.16019292334016103	9.647459022299051	5.038878318082915e-22	1.797416659398738e-20	NR3C1	2213.837317769617	0.584754567413428	0.16118893230992018	3.6277587985328443	2.8589215251731106e-4	0.004956245043721666
ENSG00000145868	1370.5241438799687	1.1991806535750034	0.1578771824086081	7.595655276335989	3.0623877034026375e-14	5.043020584397076e-13	FBXO38	1370.5241438799687	0.5763291178264739	0.15920590561116765	3.6200234885385227	2.945762738516129e-4	0.0050199615283422795
ENSG00000171992	303.04330107683893	1.1622048796480298	0.256143513982462	4.537319183212288	5.697384315960689e-6	3.1058257710571016e-5	SYNPO	303.04330107683893	0.9734066972800148	0.2584011114931598	3.7670375783417716	1.6519614295709058e-4	0.003275029237179735
ENSG00000072803	3241.025450687184	0.8867481444636672	0.15115291878487971	5.866563157312787	4.4492084034470975e-9	3.903161168212456e-8	FBXW11	3241.025450687184	0.566321882535805	0.1516222011110664	3.7350854847501025	1.876514333508444e-4	0.0036015260373912983
ENSG00000113240	118.82778234311402	1.6458503556252086	0.33963281059953443	4.845969836423881	1.2599465944796123e-6	7.665743846908145e-6	CLK4	118.82778234311402	1.2035201976434664	0.3446921044487945	3.4915804049763333	4.801719173552755e-4	0.0072709091299818195
ENSG00000169131	160.7594667170486	0.7619389757863809	0.25810255615698985	2.9520783797388455	0.0031564279876184855	0.009649925542462044	ZNF354A	160.7594667170486	0.6287637746150849	0.26257654134141195	2.3945923402104015	0.016638853188898975	0.09203145034680262
ENSG00000137275	975.7296962966934	0.529544539790685	0.16749123103431968	3.161625456571987	0.0015689121903240935	0.005171867938769959	RIPK1	975.7296962966934	0.6935965929188012	0.16823820200049408	4.122705691521621	3.7444798969734234e-5	0.0010534380314470915
ENSG00000168994	527.5790815765303	0.37385721746342915	0.1612836615221309	2.318010478774563	0.02044875156811464	0.04946888970470612	PXDC1	527.5790815765303	0.6856317019635569	0.16234635424356963	4.223265161439337	2.407882486251659e-5	7.313417058242418e-4
ENSG00000124782	2769.2185488889954	0.6596074151825994	0.24831699392647325	2.6563120177667314	0.007900048198379271	0.02171482301209992	RREB1	2769.2185488889954	0.649351778224022	0.24855147082248716	2.6125445006430166	0.008987099146728243	0.06085549993641696
ENSG00000095951	569.0768900106362	0.8009761886362872	0.1973806272534644	4.058028388002443	4.948875329923861e-5	2.2525072401028217e-4	HIVEP1	569.0768900106362	0.8625894267338132	0.1985780928722739	4.3438297460568	1.4002004623439065e-5	4.8030560596454795e-4
ENSG00000007944	280.942776466667	0.6806035598206814	0.14995872612866679	4.5386059043787395	5.662735422728656e-6	3.087698634345832e-5	MYLIP	280.942776466667	0.432692533609452	0.15526971585214944	2.7867155628820073	0.005324519177771028	0.04245317010190516
ENSG00000096654	620.156881770671	0.5942951697694367	0.13787336997376695	4.310442037374678	1.6292853184046903e-5	8.156014961937105e-5	ZNF184	620.156881770671	0.556287281653778	0.13988830402127828	3.9766532702345274	6.989195734419041e-5	0.0016897217879100871
ENSG00000233822	115.33464030890951	2.003982558985498	0.22023585942979745	9.099256425242997	9.095237271012135e-20	2.636307568619979e-18	H2BC15	115.33464030890951	0.6181348346022115	0.23702746296087324	2.607861666663701	0.009110976581394974	0.061406900913266525
ENSG00000137185	357.5325316897852	0.47982949553867593	0.11121884201792248	4.3142824258263115	1.601221407590331e-5	8.030070895752328e-5	ZSCAN9	357.5325316897852	0.6764734381960275	0.11412813238880648	5.927315413271189	3.079271731754725e-9	4.116749438299778e-7
ENSG00000187626	235.1087920622233	0.7250250110187231	0.26279351576564813	2.7589151463892283	0.005799359128995323	0.016581593600111254	ZKSCAN4	235.1087920622233	0.7544101076759167	0.2651676729920147	2.8450304637950157	0.004440717579054134	0.037304889565824256
ENSG00000189298	142.9460394670537	1.4802580472888998	0.30006268874989545	4.9331626449655195	8.090872729531833e-7	5.092138340532898e-6	ZKSCAN3	142.9460394670537	0.744875878670766	0.30681785082486707	2.427746223592265	0.01519297006693539	0.08644904975882262
ENSG00000158691	177.02451059236492	1.5852531884628982	0.2138230746589925	7.413854613170623	1.2268040640668857e-13	1.863461447864234e-12	ZSCAN12	177.02451059236492	0.8188756404879496	0.22140351169254957	3.698566631703094	2.168204344992581e-4	0.00399071554367168
ENSG00000232040	103.48053621247306	1.252664107254758	0.3060761803107921	4.092654665197381	4.2646260674126386e-5	1.9649264605603732e-4	ZBED9	103.48053621247306	0.8359616801142005	0.31312073225600984	2.6697742883109763	0.007590225092737376	0.05426247755968832
ENSG00000181126	41.66164408969585	1.4501566548901887	0.4059831951776989	3.57196226867335	3.5431646787928504e-4	0.00135806984464788	HLA-V	41.66164408969585	1.2585722914889355	0.41540748755664764	3.0297294323981303	0.0024477291158000263	0.024340355263410048
ENSG00000146112	1690.072019598789	0.9538665586222767	0.21970541608112504	4.341570524916266	1.4146785426530209e-5	7.172634261649291e-5	PPP1R18	1690.072019598789	0.8658045915094683	0.22014579426376157	3.9328690988851167	8.393795238428265e-5	0.0019808129808260165
ENSG00000204344	642.4299580768984	1.7363519312638138	0.14685209563137322	11.823814456297502	2.9402437144426276e-32	2.2578621523824012e-30	STK19	642.4299580768984	0.5244348096657314	0.15117751801940235	3.4689999977273382	5.223994584787007e-4	0.0077380419787157545
ENSG00000204256	15357.636822212746	0.5115857488174507	0.14364696037257377	3.5614101926735007	3.6886828085663673e-4	0.0014087188567476045	BRD2	15357.636822212746	0.6160739933241661	0.14371000678398477	4.286924808584883	1.8116357997787973e-5	5.860729240927935e-4
ENSG00000189325	13.948867712337934	1.689975570764299	0.44701510891198126	3.780578188682792	1.5646457066934664e-4	6.478881192516889e-4	BNIP5	13.948867712337934	3.0445386942616874	0.43044044917349433	7.073077588566842	1.5153470194273075e-12	3.885747225882286e-10
ENSG00000065491	1165.1192208012546	0.4203762598582612	0.1512877314628626	2.7786539978719507	0.005458463284697708	0.015702311915241223	TBC1D22B	1165.1192208012546	0.3949576518213775	0.152319426308394	2.5929565347871337	0.009515479557215177	0.06322902771196254
ENSG00000137218	137.81405134175913	1.561314834631904	0.3883313721659543	4.020573526994549	5.805662492513414e-5	2.598624401627741e-4	FRS3	137.81405134175913	1.089310412905419	0.39238185688516364	2.7761487790303767	0.005500703069232606	0.04352149590740335
ENSG00000172432	2869.6624866452994	1.5799892937468973	0.10349954782319049	15.265663734550918	1.2950337247787652e-52	2.651941283074738e-50	GTPBP2	2869.6624866452994	0.33015333263586927	0.10500266547956132	3.144237635568721	0.0016652015581865298	0.018486219143473172
ENSG00000135338	1119.5030414119053	1.1387956380982818	0.15453382236075466	7.369232318862837	1.7161337442043706e-13	2.5731534838524653e-12	LCA5	1119.5030414119053	0.46170460320369183	0.15632543276258237	2.9534836081656715	0.003142092951294754	0.02908957428418628
ENSG00000112773	1252.432114614668	0.9253055912719783	0.1327676143485524	6.969362188302868	3.1838107612790895e-12	4.139515508315599e-11	TENT5A	1252.432114614668	0.5668676415150699	0.13419014836514298	4.224361090745455	2.396195931929226e-5	7.29208108312003e-4
ENSG00000112837	1291.7616059720954	0.9640424527968817	0.16682709997284098	5.778692148660651	7.528353199742687e-9	6.418653064973722e-8	TBX18	1291.7616059720954	0.4286535070215986	0.16815357465750208	2.5491786772578995	0.010797696299432228	0.06871341151982055
ENSG00000135596	1019.6373442474468	0.852516982671962	0.17917988370458177	4.75788333514898	1.9563350419258783e-6	1.1519250742074742e-5	MICAL1	1019.6373442474468	0.46935175509956845	0.1805539850508497	2.599509254627552	0.009335716114232335	0.06240673326119455
ENSG00000118503	328.0978670339563	0.9681962294441449	0.3317638934262889	2.9183291148566717	0.003519127032997844	0.010645467577866273	TNFAIP3	328.0978670339563	2.3107320698147666	0.33067155578450014	6.987997695576451	2.788369682989591e-12	6.814949778331747e-10
ENSG00000235652	26.39860781417977	2.540766470748758	0.3010523336244967	8.43961725909709	3.183784631025352e-17	7.327011540037115e-16	AL356599.1	26.39860781417977	0.9115881147718997	0.35395077695699206	2.5754657825844105	0.01001051776271074	0.06521637602845538
ENSG00000120278	481.08251631861333	1.0917100520411969	0.19099336823014934	5.715957900306114	1.0908774548254092e-8	9.080107561504988e-8	PLEKHG1	481.08251631861333	0.6338284529953635	0.19370525705839067	3.272128297500474	0.0010674112623502922	0.013219672973620958
ENSG00000213079	1418.1614099019957	0.5607262529562376	0.12218778147601801	4.589053391286036	4.4526054333595825e-6	2.4767057787771762e-5	SCAF8	1418.1614099019957	0.44711657625827134	0.1233223113100011	3.6255935483915263	2.882985051248792e-4	0.0049829449913407296
ENSG00000146426	359.42295426631586	0.624609833658062	0.1985535815088865	3.1457998838973693	0.0016563329368797875	0.0054301006866340614	TIAM2	359.42295426631586	0.9860653960760809	0.1995394679296848	4.941706050973123	7.74419133599479e-7	4.4864681806529816e-5
ENSG00000197461	806.0815236381164	1.3378008337915142	0.1369515113266072	9.768426947849267	1.5382175716540481e-22	5.689018346639757e-21	PDGFA	806.0815236381164	0.8408063344612978	0.13911837794355486	6.043819277438974	1.505080940405277e-9	2.2209883084735228e-7
ENSG00000146587	624.8162792997067	0.41199273274111903	0.15729447037169486	2.6192448581794334	0.0088124667354380435	0.02384055221051349	RBAK	624.8162792997067	0.6558737042508207	0.1583783700373747	4.141182309781603	3.455201895493975e-5	9.880487760386975e-4
ENSG00000011275	2510.5480730912896	0.4304556352543999	0.12516901953677373	3.4389950232687987	5.838779676889215e-4	0.00213368227584405	RNF216	2510.5480730912896	0.6316940194014369	0.1255415037211111	5.031754445165301	4.86011517598496e-7	3.0367257162273016e-5
ENSG00000236609	752.2007249775646	1.5934505276456146	0.19123642654522496	8.33235883158894	7.92473255693378e-17	1.7301420062107352e-15	ZNF853	752.2007249775646	0.6133318231976332	0.1936909964580827	3.166547926404862	0.0015425992424708196	0.017459723119195775
ENSG00000005108	135.29212048515302	1.1933859371141173	0.35552937898207215	3.3566450697574974	7.889431997238409e-4	0.0028002355649321886	THSD7A	135.29212048515302	0.8871208450107557	0.35970467444597437	2.4662477527630693	0.013653685863921369	0.08066513700636244
ENSG00000146530	93.74937786335951	1.406635983026684	0.21930700464504643	6.414003899708344	1.417465792955456e-10	1.514428670386612e-9	VWDE	93.74937786335951	0.6859844944553478	0.233231702402858	2.9412146264338284	0.003269279258162725	0.029783381570286163
ENSG00000153814	524.4457861202385	0.484917729982419	0.14644776720835412	3.3111992024604717	9.289705294749976e-4	0.0032344320261128855	JAZF1	524.4457861202385	0.37154072024227464	0.14908342471172964	2.492166523278442	0.0126966494973657	0.07679852723812616
ENSG00000146592	811.0793095209017	2.020384038773917	0.33251823592737606	6.076009735644035	1.2320993239429535e-9	1.1586231905881823e-8	CREB5	811.0793095209017	1.072266821436122	0.3336436837172286	3.213808244441082	0.00130987118332653	0.01546340003742912
ENSG00000170852	2805.0645391824346	0.8017204763616353	0.15397133751137634	5.206946236356487	1.919736848535136e-7	1.3317722754768842e-6	KBTBD2	2805.0645391824346	0.431994078364861	0.15455538571706537	2.795076188128991	0.00518874853388115	0.04194439512504856
ENSG00000164610	661.6772289073187	1.723073205654268	0.18307933041220825	9.411620644311514	4.8854511380832374e-21	1.6078368656227512e-19	RP9	661.6772289073187	0.4508585482000842	0.18665880211640476	2.4154154161930084	0.015717272513207124	0.08849876769315544
ENSG00000106608	2814.5304187056563	0.23823214535231213	0.08678579790115887	2.745059112363487	0.006049999903623153	0.017191545402612057	URGCP	2814.5304187056563	0.4852500247917005	0.08725091574719995	5.561546496516549	2.6739441397451265e-8	2.5972393402396716e-6
ENSG00000146648	7127.412527227551	1.4250872711023646	0.14150710884775194	10.070782186890847	7.438413869613833e-24	3.0296125440217225e-22	EGFR	7127.412527227551	0.6498842260121418	0.1418148430170754	4.5826248662412	4.591753495685308e-6	1.9307582843954192e-4
ENSG00000226824	46.811368247578386	1.2090253834112925	0.26514905495615715	4.559795182416196	5.120353649892085e-6	2.813459411702195e-5	AC006001.2	46.811368247578386	0.7832269338379516	0.2832993084763109	2.764662356750666	0.005698174275575228	0.04429962326965592
ENSG00000006704	1468.7200768465987	0.9839246012594312	0.11571763921458322	8.502805690970515	1.850625250782198e-17	4.372695304091783e-16	GTF2IRD1	1468.7200768465987	0.7209901796408845	0.11692762124596227	6.166123726439715	6.998433278155176e-10	1.140307222259409e-7
ENSG00000075213	688.3560499263656	1.45164015064162	0.161747281640869	8.97474217752066	2.8401617204111253e-19	7.832046958679857e-18	SEMA3A	688.3560499263656	0.6951661910271567	0.16444421474569534	4.227367877320561	2.3644092603424585e-5	7.223455009819675e-4
ENSG00000198742	2943.8622261336445	0.6199906635351207	0.14330549232484113	4.326356606973179	1.515959273954231e-5	7.645827891168022e-5	SMURF1	2943.8622261336445	0.5986722355268707	0.1437007831269993	4.166102804031197	3.09851016589155e-5	9.042331346058886e-4
ENSG00000196652	1070.5706188665226	1.3648166015899115	0.1495508032195481	9.126106795871179	7.100694308282162e-20	2.079986163204878e-18	ZKSCAN5	1070.5706188665226	0.5306752904236506	0.15163117730617548	3.499776891873	4.656477153495783e-4	0.007099085344540062
ENSG00000166529	273.38555547260495	1.2671412248516098	0.15062866675274442	8.412351062839921	4.0187294736659815e-17	9.111394863326191e-16	ZSCAN21	273.38555547260495	0.5193191647925418	0.15819725778384938	3.282731774668979	0.0010280643414157793	0.012823749942923141
ENSG00000166526	831.1012416258956	0.5649381951629513	0.12785227016187514	4.41867942155174	9.930581976637242e-6	5.176166650843961e-5	ZNF3	831.1012416258956	0.3197697387150563	0.13007128455286504	2.4584191646473044	0.013955018874604706	0.0817238507063148
ENSG00000087085	55.3208313541652	2.3678181262270086	0.2778233141150895	8.522748113378743	1.5581139948882393e-17	3.7213011998864255e-16	ACHE	55.3208313541652	1.223707470706685	0.2982774086415384	4.1025818089270825	4.085653214002528e-5	0.0011271214739581577
ENSG00000106366	42.550777342802334	3.2731855641176195	0.3415602135820222	9.58304109776415	9.422871512461659e-22	3.29740864508864e-20	SERPINE1	42.550777342802334	1.1130360162061042	0.3798063207468521	2.9305357899716555	0.0033837801249075113	0.030489106401960422
ENSG00000160999	143.63620439034565	0.6432485505563023	0.17084213322875483	3.7651634195822345	1.6644018932741774e-4	6.852180244164502e-4	SH2B2	143.63620439034565	0.4588434302415243	0.17933446691094837	2.5585903153205396	0.010509751638266115	0.06729635035698606
ENSG00000198839	633.3228923086417	0.8847153478991419	0.1459524723574041	6.061667429193505	1.3471755055206693e-9	1.259261770080098e-8	ZNF277	633.3228923086417	0.5963315213758625	0.14832910209232306	4.020327184376089	5.811736943820554e-5	0.0014568459819750178
ENSG00000181016	11.68239083508453	2.868186428232891	0.4847338239968213	5.917033815762152	3.2779931865701974e-09	2.918522436158876e-8	LSMEM1	11.68239083508453	1.5899430056130894	0.5390510141884336	2.94952233418357	0.0031826556851572577	0.029284176604252837
ENSG00000128573	50.66590007430793	2.683504679321543	0.306950182260091	8.742476253191157	2.2805582559163913e-18	5.899044021970399e-17	FOXP2	50.66590007430793	1.1383239314737112	0.3326004336342299	3.422496835123066	6.204882016356245e-4	0.00876754873530663
ENSG00000071243	338.40029020374203	0.24217713529159107	0.11274518079675462	2.1480043189443547	0.03171341236238645	0.07191364993402427	ING3	338.40029020374203	0.3013055062965828	0.11713871949565477	2.572211029742046	0.010105127526267889	0.06561411571850657
ENSG00000179562	2325.847864898999	1.4915193052610627	0.10595071442165253	14.077482284123697	5.2237925299461374e-45	7.650953350482699e-43	GCC1	2325.847864898999	0.43071890262403995	0.10753927094105355	4.00522431345228	6.195865734017577e-5	0.001535907001767083
ENSG00000106459	867.5663235492625	0.644854418634301	0.15023198751155759	4.292390916978925	1.7675939460242356e-5	8.7847433056791e-5	NRF1	867.5663235492625	0.4092217446384203	0.15196580475112587	2.6928541279967693	0.00708432568667686	0.051588930349627304
ENSG00000128607	1988.269388082233	0.5050282803708782	0.10804828449785461	4.674098091588913	2.9524820186668156e-6	1.6781570887904215e-5	KLHDC10	1988.269388082233	0.43520443847008744	0.10892445649409975	3.995470369812327	6.456593243440341e-5	0.0015879564703442425
ENSG00000122778	1051.2132510985646	0.5067703367213545	0.1833646487200962	2.763729760663589	0.00571448448327694	0.016366425645189434	KIAA1549	1051.2132510985646	0.6650052987007407	0.18401169238992468	3.6139295827548845	3.0159100376827636e-4	0.005116579697335552
ENSG00000006459	211.67439206542184	1.6839040279796411	0.33718966034325765	4.9939373178449005	5.916060585898726e-7	3.8145654786512017e-6	KDM7A	211.67439206542184	0.8305145434423226	0.34146412781204877	2.4322160830301347	0.01500675155691479	0.08579517830894048
ENSG00000204959	215.6792800242333	0.3467518939115928	0.17139047312335862	2.023169010461961	0.043055725517312	0.09309937676387098	ARHGEF34P	215.6792800242333	0.451709788302288	0.17537829910660535	2.57563102506606	0.010005735576326868	0.06521637602845538
ENSG00000050327	833.9875723393561	0.5532955243430691	0.1247822422598027	4.4340886517416545	9.246257615005987e-6	4.850337604683881e-5	ARHGEF5	833.9875723393561	0.511114718888619	0.12647524173400476	4.041223498616158	5.317305075938418e-5	0.001379324809250891
ENSG00000196453	1203.9824808168933	0.6343400356459452	0.11358337370132117	5.584796568149188	2.339739301289658e-8	1.8474000138279928e-7	ZNF777	1203.9824808168933	0.4157347017490951	0.11520284533860325	3.6087190427213067	3.077126399213099e-4	0.005175528079192613
ENSG00000181220	664.9880640717464	0.4659116179041035	0.2139980560179399	2.1771768705461754	0.029467373341024134	0.06747079706078163	ZNF746	664.9880640717464	1.2367874373272245	0.21386300967554925	5.7830825405644015	7.334405260121277e-9	8.691270233243713e-7
ENSG00000188158	1549.2801181022298	0.8336035603156505	0.3067581015709302	2.717462248092901	0.006578465970998692	0.018498328469752967	NHS	1549.2801181022298	0.8074333254718138	0.30708416237270414	2.6293551553851944	0.008554696619012194	0.05863828418693635
ENSG00000005889	714.0297924668411	0.5761478642126968	0.2659210249549407	2.1666126787467177	0.030264399822986884	0.06903841841002352	ZFX	714.0297924668411	0.9724569218759015	0.26625463630984986	3.652356764012249	2.5984453930562643e-4	0.004608263360338559
ENSG00000185753	1143.14849158342	1.7586439698635945	0.10146797540363259	17.332010054086822	2.697342112899332e-67	9.621680349819616e-65	CXorf38	1143.14849158342	0.34143108726009985	0.10557763962398171	3.2339337048651404	0.001220977941948827	0.014668615182767703
ENSG00000102221	1306.3150868498115	0.5199802494240855	0.16559569492905882	3.1400589830964205	0.0016891382188465485	0.0055246961949408395	JADE3	1306.3150868498115	0.45892963938059245	0.16644991462347522	2.7571635612954974	0.005830517887514206	0.045060562755415035
ENSG00000189369	2860.8518239623186	0.7510973154470486	0.10887540299551868	6.898686891454848	5.248540835108577e-12	6.66724463579904e-11	GSPT2	2860.8518239623186	0.4377593562965218	0.10964498085982531	3.992516144958532	6.537588029188007e-5	0.0016028362375009218
ENSG00000172943	1846.8314376176947	0.45193550192289916	0.1333612682637702	3.388806268916347	7.019758704570983e-4	0.0025165988573560036	PHF8	1846.8314376176947	0.4017229823083044	0.13411911586753092	2.995270135131856	0.0027420188482560853	0.02650844179506903
ENSG00000198205	70.68971298439033	0.7986502257312529	0.2399750926649663	3.3280546612654645	8.745470526010581e-4	0.003068128587456377	ZXDA	70.68971298439033	0.739327648496066	0.24954959166439195	2.9626481997628535	0.0030500494393319185	0.028499924330961688
ENSG00000158301	311.10166311072544	0.9485374401356963	0.28525210663065	3.325260070257364	8.833609379064005e-4	0.003094631791974965	GPRASP2	311.10166311072544	0.719086138517394	0.287496715066267	2.5011977557783474	0.012377404218544517	0.0754804509888785
