Geneid	baseMeanDTT	log2FoldChangeDTT	lfcSEDTT	statDTT	pvalueDTT	padjDTT	gene_name	baseMeanCov2	log2FoldChangeCov2	lfcSECov2	statCov2	pvalueCov2	padjCov2
ENSG00000054967	546.6173282216511	0.8858777879649973	0.2092626095350047	4.233330502441292	2.3025573585011438e-5	3.9178899053881e-4	RELT	546.6173282216511	0.5329403596626568	0.2086483966255487	2.5542509229970234	0.010641653661526113	0.06033351292269108
ENSG00000137656	1095.9117552613868	0.3339866726816592	0.09724963081855348	3.434323296350659	5.94035235197375e-4	0.005110023100997863	BUD13	1095.9117552613868	0.8590340214753769	0.09352677685359818	9.184899238215626	4.119127742887808e-20	1.908219145664897e-17
ENSG00000172375	703.1489705262579	0.3044054062639933	0.13293927367423397	2.2898079540432494	0.02203245187088628	0.07707873582666136	C2CD2L	703.1489705262579	0.6307595965482837	0.12937709054862212	4.8753577149830365	1.086114585444761e-6	4.2270166833529034e-5
ENSG00000166261	603.4117703275931	0.45573723572768365	0.16658597249028445	2.7357479679404757	0.006223867430327173	0.030484084692582094	ZNF202	603.4117703275931	1.1652472822615483	0.16224187224146472	7.182161214999478	6.861793843394178e-13	1.349893443629915e-10
ENSG00000284024	1027.3746539593121	0.43887330842172095	0.09277633364480709	4.730444620736376	2.240286356137451e-6	5.668326774096244e-5	HSPA14	1027.3746539593121	0.3967012340716286	0.09072617764073225	4.3725112683853045	1.2282547546643665e-5	3.161105113214152e-4
ENSG00000152464	678.0563526504641	0.44316041221861646	0.11413939647583293	3.882624456599857	1.0333509663268295e-4	0.001319780319032134	RPP38	678.0563526504641	0.4098975352326895	0.11157903177192385	3.6736072066887235	2.391502709783997e-4	0.0033851693481387747
ENSG00000196793	208.0117074810128	0.8407833956126084	0.17055652711757524	4.92964655074739	8.237851981364122e-7	2.4158125015045843e-5	ZNF239	208.0117074810128	0.7688400961741725	0.1660066821866629	4.63138041220332	3.6323577951031276e-6	1.1540772189264606e-4
ENSG00000107984	3797.0225178142937	0.47845819552927865	0.1858230904689599	2.5748048551006146	0.01002966564112449	0.04288852327731887	DKK1	3797.0225178142937	0.8197140363563262	0.18537756905964342	4.421862043581935	9.785393062615729e-6	2.651472259853292e-4
ENSG00000272599	58.81620482913169	1.0205267561811444	0.3420756542762738	2.9833364152741684	0.0028512440667844514	0.016869967162832705	AC016394.3	58.81620482913169	0.8124181832683588	0.33650477832150766	2.414284240838173	0.015766157560381605	0.08034697967517396
ENSG00000165655	157.75882404474362	0.5841036107575619	0.23066840094240926	2.53222204849547	0.011334219039293795	0.04703807226063391	ZNF503	157.75882404474362	0.6818465446854307	0.22432074094240226	3.0396054409454054	0.002368882649309778	0.019569336852094357
ENSG00000155287	283.2940830407179	0.5017545339455484	0.13321658708209652	3.7664569025202197	1.6558065086665037e-4	0.00192770736693174	SLC25A28	283.2940830407179	0.631750562607294	0.12655850508838212	4.991766947358544	5.982941970397752e-7	2.5420422969491748e-5
ENSG00000166189	1158.78942331861	0.3561593789677082	0.12381324921157932	2.8765853512097257	0.004020034614497112	0.021922115558205953	HPS6	1158.78942331861	0.7293787140181913	0.12143669928281269	6.0062462033783435	1.898678072692298e-9	1.842359175806358e-7
ENSG00000148840	2825.382245341696	0.45172883568563166	0.1917490777155371	2.355833160020612	0.01848121617641218	0.06790772455518894	PPRC1	2825.382245341696	0.7003656198620479	0.19121768070340922	3.6626614091630967	2.4960837358857605e-4	0.0034788051282494906
ENSG00000151923	1607.4224041906473	0.34900126501972767	0.13682275631298282	2.5507545266913443	0.010749000434875042	0.04520302084019694	TIAL1	1607.4224041906473	0.40458487559796313	0.13575653622232103	2.980223913015847	0.002880377535042785	0.0226658091949312
ENSG00000175470	561.8109330029512	0.36943700055163514	0.13166744283571624	2.80583409683583	0.0050186524294989245	0.025902938072787117	PPP2R2D	561.8109330029512	0.44687094066542044	0.12839259324366525	3.4805040491498023	5.004712591583817e-4	0.0059645375541688955
ENSG00000008323	1497.4670618744342	0.43820502577297454	0.17467531380092036	2.5086832033540944	0.012118211039079407	0.04944357832123993	PLEKHG6	1497.4670618744342	0.40587576667029446	0.17392192805725448	2.3336664399021703	0.019613194677867183	0.0937554232769889
ENSG00000197837	32.39415845502669	1.00357491247146	0.3679532418458096	2.727452291049543	0.006382548659737238	0.031009227017179536	H4-16	32.39415845502669	2.2834966590569037	0.3194676301609125	7.1478185689947065	8.816773370501737e-13	1.6882357649836726e-10
ENSG00000167528	438.9285008771788	0.31734180099971004	0.11981730090479298	2.648547401780235	0.008083851175199235	0.03686896848560054	ZNF641	438.9285008771788	0.6343492035847804	0.11348924358717957	5.589509485958371	2.277119277829928e-8	1.610921672360374e-6
ENSG00000139620	671.6770874508039	0.3287632423992558	0.12819682408457544	2.564519400124612	0.010331880330994886	0.043867386993075484	KANSL2	671.6770874508039	0.4060487599710881	0.12534650198119693	3.2394103828441816	0.0011977709985533875	0.011661823261169626
ENSG00000175197	625.36910367605	0.9498739394667646	0.2562992091402103	3.7061134236552764	2.104640750023096e-4	0.0023277326695255443	DDIT3	625.36910367605	0.767193182551665	0.2555422643554817	3.0022164219552816	0.002680215557210558	0.021479115857757157
ENSG00000135114	362.9166514583507	0.550982478384802	0.21600131061076056	2.550829329816824	0.010746693779497985	0.04520302084019694	OASL	362.9166514583507	1.398878357490328	0.21003119057994013	6.660336274949125	2.7320176105709492e-11	4.044794320145299e-9
ENSG00000280138	57.20744074616799	0.8040387402055919	0.32787876127118437	2.452244046208841	0.014196833961987773	0.055792836819141794	AC027290.3	57.20744074616799	0.9954555218947989	0.31487633574982177	3.1614173847783746	0.0015700334839014699	0.01426138574466098
ENSG00000100906	2815.5808302341175	1.3159666902255251	0.2583460455486966	5.093813947995862	3.509311638126241e-7	1.1635584883243408e-5	NFKBIA	2815.5808302341175	2.035482206218204	0.25786980680545524	7.8934491456529186	2.939473752515296e-15	9.176909252146124e-13
ENSG00000125378	1280.4250848651698	0.3906104546924103	0.09142728921467129	4.272361764716187	1.9341345545610402e-5	3.399334783521356e-4	BMP4	1280.4250848651698	0.46428141702506087	0.08938826502410782	5.1939862229101905	2.0583838005376724e-7	1.005457474813657e-5
ENSG00000126822	2525.5766322389195	0.2833953375706192	0.09594456871397608	2.953740283261469	0.003139480972815917	0.0181184209403957	PLEKHG3	2525.5766322389195	0.8448569768715745	0.09424602892019536	8.964377454958589	3.1203851815423006e-19	1.317995635062617e-16
ENSG00000170345	1628.0556318241586	2.485564483551414	0.332316354628955	7.479512966873539	7.459855141436906e-14	9.54614851322389e-12	FOS	1628.0556318241586	1.4959692281644144	0.3325148023336185	4.49895528760094	6.828821694236648e-6	1.9653047765717937e-4
ENSG00000182979	3525.6908251175373	0.4325929370983254	0.13515519270949122	3.200712665388747	0.0013708816336347345	0.009701431085557693	MTA1	3525.6908251175373	0.3579105536123418	0.13477157254990282	2.6556828479523436	0.007914801232444644	0.048803976169659744
ENSG00000166133	355.42125696127846	0.6297486249442804	0.12935520513382762	4.86836710044067	1.1252415675210527e-6	3.1168587533982075e-5	RPUSD2	355.42125696127846	0.3934146127673004	0.12678673482503988	3.102963518306511	0.0019159325676887423	0.016593665711007247
ENSG00000104142	1194.7771097610982	0.5033416426941663	0.1403828931079115	3.5854913056055238	3.3644421266178313e-4	0.003345858823927457	VPS18	1194.7771097610982	0.3999702439219316	0.13937599474434406	2.8697211787122514	0.004108338915902225	0.029707882764990864
ENSG00000241839	357.446132994701	0.5638369769947366	0.22452349106667333	2.5112605113881044	0.012030088222240939	0.049164102211982745	PLEKHO2	357.446132994701	0.6148324451899299	0.22182928956726825	2.771646820802201	0.005577351378058198	0.0370816403427286
ENSG00000137818	45543.68647713892	0.41459378516730105	0.13470025172558125	3.077899111962569	0.00208465477906691	0.01332183021009989	RPLP1	45543.68647713892	0.5928457151406146	0.1346564783872843	4.4026527519569925	1.0693524893119628e-5	2.817792862203504e-4
ENSG00000140988	27022.967187341965	0.49783005028248234	0.16405109433519383	3.0346036538183765	0.0024085197575884703	0.014853163520182119	RPS2	27022.967187341965	0.7470638448599196	0.16398720094782984	4.555622881188071	5.223057075794889e-6	1.5529673429708158e-4
ENSG00000162063	4701.432835394729	0.7527764299516646	0.08221141821741035	9.156592189675242	5.3562036947045747e-20	2.1886544606787465e-17	CCNF	4701.432835394729	0.4282523908102044	0.08199663425472373	5.2228045053633805	1.7623341838223918e-7	8.727200418577023e-6
ENSG00000010539	493.5766215736195	0.3557458310839468	0.1507159889384518	2.3603722046320077	0.018256607367240968	0.0672579844097928	ZNF200	493.5766215736195	0.4001359638943256	0.1476043161524744	2.7108689930244823	0.006710713464451737	0.04292764189888258
ENSG00000006194	1776.7674363454837	0.4090635109349591	0.10793351394250456	3.7899582436727153	1.5067261107421827e-4	0.0017904947888512629	ZNF263	1776.7674363454837	0.334817052469064	0.10696830198545446	3.1300585898296527	0.0017477144109645745	0.01543599425329782
ENSG00000103343	417.88143754561514	0.39757615650704903	0.13434050377096518	2.9594660236265735	0.0030817268198157655	0.017871707145328583	ZNF174	417.88143754561514	0.3968308414214161	0.13054068376172662	3.0399016611996896	0.0023665540635068347	0.019569336852094357
ENSG00000103199	546.359832060343	0.4994560873664663	0.2076265966809056	2.405549651878481	0.01614815742374306	0.06137409660020558	ZNF500	546.359832060343	0.513124063351782	0.20579018633581314	2.493433105281582	0.012651442099003369	0.06848754183350604
ENSG00000072864	3509.4645945223588	0.2535200550521494	0.11434552225105396	2.217140208564771	0.02661351189317492	0.0888302690566761	NDE1	3509.4645945223588	0.49067182043352864	0.11358342382599536	4.319924544493531	1.5608256042956036e-5	3.8120776366138033e-4
ENSG00000188215	673.107248737761	1.0535633674204907	0.11587239763427072	9.092444697190645	9.683671785275961e-20	3.748549348080325e-17	DCUN1D3	673.107248737761	1.2461563225720726	0.11297682791152057	11.030193939840636	2.7327510134374586e-28	1.8688113001893021e-25
ENSG00000180747	21.151812743467612	0.9998575121038914	0.44881531305382577	2.227770494951851	0.02589582333473578	0.08694675310131957	SMG1P3	21.151812743467612	1.2605782628861681	0.4222383212375565	2.9854662627292687	0.002831463695346252	0.022379003923427367
ENSG00000180035	1337.4996410969914	0.4823651291759117	0.17235062079421581	2.7987432070340423	0.005130191871957333	0.026320706078657167	ZNF48	1337.4996410969914	0.9729834551953463	0.17078244938971818	5.697209863614499	1.2178398395243478e-8	9.253649701274688e-7
ENSG00000169951	505.864767180069	0.6258837049904726	0.2283776939312077	2.74056408144222	0.006133382051886688	0.0301012005361057	ZNF764	505.864767180069	0.6455404951420805	0.22663649437000577	2.8483519255648817	0.0043946298473560635	0.03128967736136858
ENSG00000167395	2169.8574472835116	0.42421590752011384	0.10821206363030333	3.9202274985662307	8.846541722594487e-5	0.0011697681642412728	ZNF646	2169.8574472835116	0.5167173675155372	0.10718735554819638	4.820693307273517	1.4306015323487342e-6	5.36419545850135e-5
ENSG00000069345	3561.1993139417254	0.33103761161908507	0.1511374715370059	2.1903079908150422	0.028501907707911646	0.09336228875593483	DNAJA2	3561.1993139417254	0.3573744124426512	0.1507187018334629	2.371135155062132	0.017733545056838183	0.08721624676755245
ENSG00000159461	4985.928953273003	0.18981227194434624	0.07226031238501876	2.626784547138198	0.008619589149470938	0.03864091441528894	AMFR	4985.928953273003	0.35052268664670966	0.07146338733917466	4.904926840132594	9.346216822736305e-7	3.69754875458171e-5
ENSG00000205250	3249.7282629267643	0.3774866460705539	0.13100462053904513	2.881475817549857	0.003958176066044138	0.021695008214735374	E2F4	3249.7282629267643	0.49225471047839714	0.13041370208815434	3.7745628150763872	1.602885169419089e-4	0.0024831751799382455
ENSG00000135723	1228.5102814715758	0.7368388617226189	0.16195781885963736	4.549572641264136	5.375497526444043e-6	1.1778142416235634e-4	FHOD1	1228.5102814715758	0.4591203379957759	0.16145975979643462	2.8435589064087923	0.004461276186860413	0.03159190696227928
ENSG00000124067	1095.2671262995552	0.6765057191563199	0.1572754848838461	4.301406030672517	1.6971774559846628e-5	3.083428739811009e-4	SLC12A4	1095.2671262995552	0.37499881943326085	0.15673450536472042	2.3925734704087045	0.016730678044385654	0.08372550581990824
ENSG00000182810	985.3936900906112	0.5390425202259791	0.13488583838728122	3.996286983651258	6.434372585914651e-5	9.057256829118406e-4	DDX28	985.3936900906112	0.3290537936800965	0.13390546290237826	2.4573589945317478	0.013996274364003657	0.07349195471351243
ENSG00000132612	1760.9637888924206	0.3920357849798585	0.10518982923794903	3.726936223967411	1.9382147693699684e-4	0.002174733151371347	VPS4A	1760.9637888924206	0.4725282605004991	0.10389549888198231	4.548110992154306	5.412958712074609e-6	1.606105373225278e-4
ENSG00000176692	516.3863525007916	0.4408458989653369	0.1628237826917072	2.707503115807355	0.006779143442075133	0.03247780230726837	FOXC2	516.3863525007916	1.0138218208989218	0.15810996455180273	6.412131099850799	1.4349934953678643e-10	1.8237116448653007e-8
ENSG00000103264	1587.4939213911407	0.32472242330418927	0.1230355556275122	2.6392567713294213	0.008308802211521594	0.037639992230310226	FBXO31	1587.4939213911407	0.3842643307686099	0.12181579043452567	3.154470610073714	0.001607895723657496	0.014486192275687138
ENSG00000158792	1018.469009835674	0.6014620112988567	0.1600771388039341	3.7573260978604837	1.7173863582866205e-4	0.001975632271300894	SPATA2L	1018.469009835674	0.38763851991572584	0.15930441441452228	2.43331938628556	0.014961097458147601	0.077453612327490165
ENSG00000177602	790.1466895907605	0.3974824932119868	0.13966487982095466	2.8459731159440014	0.0044275932717583845	0.0235712081452706	HASPIN	790.1466895907605	0.48298232245372885	0.13747784713313585	3.513164720902275	4.4280286936060966e-4	0.005416603072306401
ENSG00000167840	322.22718396745057	0.612191142068882	0.13671632409637385	4.477820378182032	7.540900783891758e-6	1.5589226667260346e-4	ZNF232	322.22718396745057	0.47355213661714657	0.13325980665441087	3.553600658038116	3.799957471918618e-4	0.004833586293553877
ENSG00000040633	1916.0593154484059	0.35704591620325016	0.1303176401598839	2.739812628322599	0.006147421927164572	0.030160545348610974	PHF23	1916.0593154484059	0.5363712723047125	0.1292139556274172	4.151032059194254	3.309793954228415e-5	7.073206990576528e-4
ENSG00000179094	1342.7799479289547	0.539487121553085	0.15364969620124427	3.5111499397075683	4.4617266428236045e-4	0.00415323192245679	PER1	1342.7799479289547	2.3534867850994257	0.149667547024989	15.724763530109033	1.023321656492807e-55	1.130455562222554e-52
ENSG00000154914	361.0181969840663	0.32570389992197823	0.15081899071728008	2.159568223954841	0.03080611054505782	0.0989726621359219	USP43	361.0181969840663	0.7468847065194767	0.14412282272551008	5.182279200442529	2.1919077219739509e-7	1.0634454998401322e-5
ENSG00000188522	3093.848574968992	0.4014601331988635	0.14382732082884034	2.7912647672594515	0.005250250517970505	0.026803455001732705	FAM83G	3093.848574968992	0.8943808574670837	0.1429924154073326	6.254743336696026	3.9817018747671656e-10	4.636819795790629e-8
ENSG00000076604	5364.783391899407	0.3438961504424734	0.11509207226335076	2.9880090233806804	0.0028080126388415165	0.01670994146803307	TRAF4	5364.783391899407	0.5359505345968705	0.11463776692287626	4.675165514672287	2.937166350641906e-6	9.65232173033602e-5
ENSG00000073536	3428.7540906701806	0.6560855670464771	0.15955566729526996	4.111954016853194	3.92324450627127e-5	6.026539477688922e-4	NLE1	3428.7540906701806	0.3657223680706871	0.15937738401839643	2.2946942586814756	0.02175065206474147	0.099509752883642
ENSG00000067191	762.6602838163298	0.7186890133706284	0.22742134489119303	3.1601651714551084	0.0015767972267049285	0.010779306074304244	CACNB1	762.6602838163298	1.2005726345608583	0.22550169518022312	5.324007137069852	1.0150592113849005e-7	5.606640513345598e-6
ENSG00000126368	3711.8173519746515	0.7724731210856912	0.103083822221641	7.493640655124266	6.698897183681187e-14	8.658728151651235e-12	NR1D1	3711.8173519746515	1.882001094281796	0.1017300496948743	18.499952569831695	2.066557521018747e-76	2.4731527132791856e-73
ENSG00000131759	10364.871804244218	0.41333092287715956	0.11664641325384212	3.543451627421087	3.9492575267038296e-4	0.003772381464742881	RARA	10364.871804244218	0.8400546021530673	0.11635815001115977	7.219559627516411	5.215619561698413e-13	1.040298785077096e-10
ENSG00000175906	134.17911796948343	0.8083876102825068	0.20347934249606106	3.972823974984859	7.102553668773136e-5	9.810521053281289e-4	ARL4D	134.17911796948343	0.5144499870318957	0.20010817404864165	2.5708594337922692	0.010144649377262728	0.05848547158043759
ENSG00000125319	765.4889515371705	1.0303791341699902	0.11203322265319052	9.197085558804522	3.6778959280687677e-20	1.6749570750063766e-17	HROB	765.4889515371705	0.6708987068603429	0.11127296242033048	6.0293057025483145	1.6466555106090808e-9	1.6536797054445462e-7
ENSG00000272763	725.1907612115375	0.38322366331365737	0.1391782326061383	2.753474132683847	0.005896642980006162	0.029254604262228583	AC103702.2	725.1907612115375	0.4419587647890864	0.13686275847023416	3.229211289681894	0.0012413214665226286	0.011972207911841148
ENSG00000132481	2048.1530456784767	0.4526267162383661	0.1752722181490095	2.5824213387518196	0.009810972485946678	0.04222153918076663	TRIM47	2048.1530456784767	0.6658156751903245	0.17450135268305547	3.815533031423755	1.3588927573576388e-4	0.0022001193786260484
ENSG00000184557	1509.532603427031	0.8040226995565611	0.24360611606646224	3.300502928823028	9.651170627241632e-4	0.007449587536999473	SOCS3	1509.532603427031	1.3085974397824771	0.2427071051851685	5.391673386669537	6.980455962435832e-8	4.108456068710696e-6
ENSG00000173894	1137.3778829363023	0.3256422944868954	0.125718826440188	2.590242875372552	0.009590823928858353	0.04158033618895813	CBX2	1137.3778829363023	0.39455380474955487	0.12402806484427757	3.1811655309218416	0.001466837910564426	0.01358172742334992
ENSG00000141582	1311.2378290882818	0.37827180988213716	0.1384353923837991	2.7324790529968968	0.006285966845642807	0.03065571988596322	CBX4	1311.2378290882818	0.6031778897572428	0.13684373307573358	4.407785992095271	1.0443265582843122e-5	2.7773284636150013e-4
ENSG00000187531	925.6185556510097	0.3831052878305932	0.11001387053818483	3.4823362359350933	4.970591432652539e-4	0.004514054999600699	SIRT7	925.6185556510097	0.43458150564742565	0.10773971096452989	4.0336242018553286	5.4923129499651266e-5	0.001080480907869167
ENSG00000169733	1146.6083208218681	0.4035967451764799	0.1499424669685526	2.6916773702351193	0.007109368323673014	0.03358189723116319	RFNG	1146.6083208218681	0.4780283466342534	0.14856785363404548	3.2175759085255407	0.0012927881308492147	0.01235244866741555
ENSG00000177426	3767.991862520229	0.27969536702716047	0.08425183879580407	3.3197538596758784	9.009684739368854e-4	0.007092016272186472	TGIF1	3767.991862520229	0.3994748207182342	0.08342241647104144	4.788578869048999	1.6796654966181278e-6	6.058545473818703e-5
ENSG00000088836	388.57493758025095	0.5339229796652264	0.16676340527747657	3.2016795218161644	0.001366289104854057	0.009673351851650764	SLC4A11	388.57493758025095	0.39372461204304837	0.16436971626925437	2.395359808239173	0.016604062479223216	0.08337246438744368
ENSG00000088826	1762.7918629452554	0.40849127518392153	0.1548241148352286	2.638421512169845	0.008329297906440585	0.03771077449804854	SMOX	1762.7918629452554	0.5234229531618004	0.15391165120765063	3.4008013626961997	6.718863106237726e-4	0.007514765815317756
ENSG00000125846	184.95740257839046	0.7878619609187082	0.21818097737434108	3.6110479034427674	3.049623220685238e-4	0.003084460561682596	ZNF133	184.95740257839046	1.1711732013674807	0.21071148051562089	5.55818410321813	2.725957749856291e-8	1.8820903483502978e-6
ENSG00000125798	237.79945794971366	0.48243706046426804	0.1664148290132064	2.8990028312079246	0.003743515139215454	0.020820613655033078	FOXA2	237.79945794971366	0.557738306369834	0.16052524478349142	3.474458532189651	5.118854769673052e-4	0.0060491230620709985
ENSG00000196756	845.6200567823867	1.1042303467081724	0.20583593288990998	5.364614094365938	8.112246915371657e-8	3.2373719391137816e-6	SNHG17	845.6200567823867	0.5124036508378498	0.20589195050856754	2.488701717440516	0.012821048239704714	0.06916719525559707
ENSG00000198026	1651.5995086088813	0.4222129305906527	0.09931692337996083	4.251168040872303	2.1265853171871253e-5	3.666820384334682e-4	ZNF335	1651.5995086088813	0.6809987478610305	0.09751031013315478	6.9838640337734095	2.8716999992366552e-12	5.1550604611297e-10
ENSG00000158480	1541.0103178875688	0.33380564128269313	0.10311647894234324	3.2371706705514827	0.0012072118914137544	0.008838046773830058	SPATA2	1541.0103178875688	0.9191269887997606	0.10051271321352971	9.144385415675355	5.996987724400641e-20	2.6097800215187154e-17
ENSG00000124171	1677.349079385658	1.3459285581131546	0.338677449286436	3.974071970096944	7.065419815892942e-5	9.767942895471992e-4	PARD6B	1677.349079385658	1.10381531045236	0.3385157041272706	3.260750674176588	0.0011111769964152144	0.010982527767046727
ENSG00000124217	1422.0778003810549	0.35526932882402823	0.09095128559149075	3.9061496108996905	9.377846213321582e-5	0.0012202232837569024	MOCS3	1422.0778003810549	0.573797599773607	0.0887008480923457	6.46890770622882	9.871386237868623e-11	1.2657408728752793e-8
ENSG00000105556	1119.0180593269235	0.4801093367471463	0.13807221455295624	3.4772335498610047	5.066163128062368e-4	0.004563378119541461	MIER2	1119.0180593269235	0.5683298667757465	0.13655328672517414	4.1619640244878315	3.1552206775630905e-5	6.803622244817349e-4
ENSG00000070404	1084.7087729530808	0.507929383713015	0.22682917074037431	2.2392595363952736	0.02513903404660923	0.08491553297942786	FSTL3	1084.7087729530808	0.8002982688789263	0.2256240948089235	3.5470425689981506	3.89581636928805e-4	0.004929323249281558
ENSG00000099860	765.2119461729493	1.3899196070053437	0.20572217611174096	6.7562945000658985	1.4156552865199137e-11	1.3284852397863239e-9	GADD45B	765.2119461729493	1.2772715692756258	0.20492396133950255	6.232904931793401	4.5786406019808344e-10	5.21856013373387e-8
ENSG00000171970	196.53217990636986	0.677602951940328	0.167757135081625	4.03919005656975	5.363609212329276e-5	7.768954634584332e-4	ZNF57	196.53217990636986	0.8015943879692602	0.16066498208321298	4.989229000468139	6.062075062373426e-7	2.5605135285513165e-5
ENSG00000167674	3007.810404698285	0.3364563318654232	0.14803534080478178	2.272810870946805	0.0230375796585274	0.07964647237068166	HDGFL2	3007.810404698285	0.37127547078806544	0.14752339915990972	2.516722587076624	0.011845205319741588	0.06545170973328547
ENSG00000185361	1107.632036651709	0.3002762536977998	0.13233906321874023	2.2689918335108663	0.02326882249246849	0.08015449331999602	TNFAIP8L1	1107.632036651709	0.49306859930286273	0.13038224025076045	3.781715963420769	1.557510169758555e-4	0.0024269595261969495
ENSG00000127666	945.5659287364812	0.7305468508726296	0.1864607472812414	3.9179659071661628	8.929933224964395e-5	0.0011770375921062515	TICAM1	945.5659287364812	0.7214930428633692	0.1854098514524047	3.8913414643912745	9.969151791349805e-5	0.001735357440916055
ENSG00000087903	606.6561131925603	0.31347140256877687	0.12694798025958742	2.469290192154142	0.013538138137124796	0.05383269925917831	RFX2	606.6561131925603	0.6040594259531157	0.12277940943635231	4.919875643043017	8.659921583600269e-7	3.4450175585064673e-5
ENSG00000130544	177.36741633622518	0.5623780733533043	0.219840457342399	2.558119102151461	0.010524004103216187	0.04446212265598894	ZNF557	177.36741633622518	0.8437681889589338	0.21236198055225966	3.973254472220807	7.0897234976707575e-05	0.0013432126536945877
ENSG00000127452	655.5184879419762	0.2966987319976362	0.12069083632213906	2.4583368633365823	0.013958217702476511	0.055111358511609226	FBXL12	655.5184879419762	0.3514418092214506	0.1176452652688048	2.9873009204276073	0.0028145253588854387	0.02228839791516565
ENSG00000161914	184.49642143578865	0.4705732752942666	0.17747271382852142	2.651524649298744	0.008012926393373107	0.03666518869274138	ZNF653	184.49642143578865	0.5103712172977294	0.17067609369350953	2.9902911781788557	0.002787116245652548	0.02212591288215381
ENSG00000171223	5355.758175646926	0.8389736885289487	0.19395643602886697	4.3255779787791235	1.5213243814750327e-5	2.8211002063184917e-4	JUNB	5355.758175646926	1.1468151160454552	0.1936957598040895	5.9207032575487615	3.205678246374966e-9	3.0089376010582276e-7
ENSG00000160888	5082.970969302282	0.9666157731338605	0.1587406632507603	6.089276391688698	1.134221601779354e-9	6.96916161982203e-8	IER2	5082.970969302282	0.5283299160688777	0.15868979499150734	3.3293250904833074	8.705672537840479e-4	0.00915242776836948
ENSG00000104957	332.3072939650651	0.7183893654353303	0.1989051092630575	3.611719015650023	3.041740405734649e-4	0.0030823500289525723	CCDC130	332.3072939650651	0.7946295477441668	0.19568005876354203	4.060861146328609	4.889204440357588e-5	9.889276756052862e-4
ENSG00000132003	816.2397574429699	0.4435222415864652	0.17210157059030914	2.5770958397717227	0.009963432114774079	0.04266420986315316	ZSWIM4	816.2397574429699	0.8211847732218851	0.16974173057542302	4.837848479793836	1.3125213436157897e-6	4.9997663171528796e-5
ENSG00000132017	935.028511287876	0.5488435832078667	0.10581044890350087	5.187045219970781	2.1365686529025676e-7	7.693634656172873e-6	DCAF15	935.028511287876	0.3454178365041998	0.10447102275997631	3.3063506738878425	9.451971501731202e-4	0.009720031383658878
ENSG00000105085	259.9198611341601	0.6887408390759263	0.16423606500221316	4.1936029036414455	2.745584399105999e-5	4.513017923116485e-4	MED26	259.9198611341601	0.8485258563894583	0.15853217335294129	5.352388972176514	8.680056231914413e-8	4.927046938597743e-6
ENSG00000254901	355.04806603717947	0.30687913369575914	0.12684499355531806	2.4193239724666533	0.01554938453572365	0.05983267150873385	BORCS8	355.04806603717947	0.523216701180351	0.12018902144748059	4.353281979327728	1.3411446612926926e-5	3.3849171319550716e-4
ENSG00000166289	108.99822929993374	1.0049669841127193	0.2504375578341849	4.0128445302046485	5.999142685186553e-5	8.514273633128194e-4	PLEKHF1	108.99822929993374	0.7350609741815541	0.24701317517342514	2.975796629736354	0.0029222858353406514	0.02295490825494755
ENSG00000188766	110.88155026616275	0.6488973629527426	0.2252825163244825	2.880371604239862	0.003972067004639705	0.02172500370888068	SPRED3	110.88155026616275	1.038364407334141	0.2124425888902608	4.8877412611014535	1.0199946010716854e-6	4.013189716709719e-5
ENSG00000183760	200.44937347850677	0.5643391223702243	0.22435341772884745	2.515402386480611	0.01188965966825491	0.048755161626922415	ACP7	200.44937347850677	0.5752027405988174	0.21981509787113648	2.6167572026195485	0.008876945856241648	0.05311742476728595
ENSG00000128011	828.806594781591	0.5687315282372792	0.24202196564350173	2.3499169867706162	0.018777598369839544	0.06865462412245467	LRFN1	828.806594781591	0.6589435698989371	0.2408880880726714	2.735475943086676	0.006229013924389001	0.04064283006276712
ENSG00000128016	4378.460327703835	1.294392996818562	0.14374132616174606	9.005016381733085	2.1563361788070168e-19	8.143587656743378e-17	ZFP36	4378.460327703835	1.0724695417894605	0.14358437242832223	7.469263706430453	8.06447814735562e-14	1.9629486554944753e-11
ENSG00000197019	1268.4557894131146	0.48668617838820927	0.21061350840387846	2.310802294100367	0.0208437777466987	0.07392236707051825	SERTAD1	1268.4557894131146	0.5026578496110998	0.20982889560803344	2.3955606693468923	0.01659496763721687	0.08337246438744368
ENSG00000167565	986.2507470255426	0.5272990116665417	0.2100681695293934	2.510132843294759	0.012068575093267185	0.04930602024911586	SERTAD3	986.2507470255426	0.704321036271861	0.20882072464679635	3.3728502640873606	7.439439751477788e-4	0.008103298647543557
ENSG00000086544	2267.7191935058563	0.3045039322868949	0.13533882298145708	2.249937790050201	0.02445289463077301	0.0829851880423098	ITPKC	2267.7191935058563	0.884175103159172	0.13399312329441662	6.598660300024627	4.1488972572084016e-11	5.958231351076986e-9
ENSG00000105732	1637.801179335106	0.6896280669625148	0.12170408122694963	5.6664333686273	1.4580049068256262e-8	6.925076066652759e-7	ZNF574	1637.801179335106	0.9420976539594792	0.12035845162772749	7.827432483706397	4.979338848980863e-15	1.4301657042042837e-12
ENSG00000167625	1194.586338359258	0.632781957915649	0.1567504299202964	4.036875421888173	5.4167813854378135e-5	7.816723482956114e-4	ZNF526	1194.586338359258	0.5154917588821933	0.1559143600719456	3.3062493964271367	9.455388791150652e-4	0.009720031383658878
